user_id,event_type,event_time,product_id,user_id_masked,event_date
U0377,checkout,2023-06-03 07:57:00,P025,U_a64b59b8,2023-06-03
U0292,search,2023-06-01 23:13:00,P019,U_0551d01a,2023-06-01
U0286,search,2023-06-01 21:42:00,P028,U_876d307b,2023-06-01
U0212,search,2023-06-06 13:54:00,P008,U_ff3f5902,2023-06-06
U0028,checkout,2023-06-05 13:01:00,P022,U_e98bfe3d,2023-06-05
U0289,search,2023-06-04 19:13:00,P017,U_56bc8fe4,2023-06-04
U0144,profile_update,2023-06-03 22:28:00,P021,U_0ed9647f,2023-06-03
U0348,page_view,2023-06-04 05:37:00,P001,U_9fac7f02,2023-06-04
U0333,wishlist_add,2023-06-03 19:23:00,P026,U_1d1e16cc,2023-06-03
U0181,profile_update,2023-06-05 21:44:00,P023,U_ca22dce0,2023-06-05
U0318,wishlist_add,2023-06-03 16:06:00,P011,U_0f17c8ad,2023-06-03
U0223,checkout,2023-06-01 14:31:00,P015,U_f82baf64,2023-06-01
U0276,profile_update,2023-06-03 08:14:00,P004,U_1d00db9f,2023-06-03
U0351,search,2023-06-02 21:58:00,P017,U_b0ae445b,2023-06-02
U0179,search,2023-06-05 17:56:00,P030,U_431e8e33,2023-06-05
U0339,add_to_cart,2023-06-04 20:11:00,P023,U_435caf1b,2023-06-04
U0030,wishlist_add,2023-06-02 12:19:00,P002,U_2157f960,2023-06-02
U0376,login,2023-06-06 09:30:00,P009,U_585fa212,2023-06-06
U0391,checkout,2023-06-04 14:50:00,P015,U_e5a182d6,2023-06-04
U0400,login,2023-06-03 09:26:00,P003,U_7eabf163,2023-06-03
U0272,add_to_cart,2023-06-05 03:11:00,P002,U_4b6a8b71,2023-06-05
U0164,wishlist_add,2023-06-06 17:53:00,P030,U_0b2a8718,2023-06-06
U0154,add_to_cart,2023-06-02 02:45:00,P021,U_cf1e18e6,2023-06-02
U0257,login,2023-06-05 17:07:00,P009,U_e41dbf19,2023-06-05
U0012,search,2023-06-05 20:28:00,P021,U_170c24f0,2023-06-05
U0222,page_view,2023-06-04 21:15:00,P030,U_c50d757a,2023-06-04
U0257,checkout,2023-06-01 13:13:00,P002,U_e41dbf19,2023-06-01
U0360,wishlist_add,2023-06-05 08:59:00,P001,U_9ae66346,2023-06-05
U0036,checkout,2023-06-06 05:17:00,P002,U_08bba48f,2023-06-06
U0104,checkout,2023-06-05 11:14:00,P021,U_891c7148,2023-06-05
U0116,checkout,2023-06-06 09:39:00,P004,U_ebd002dc,2023-06-06
U0051,checkout,2023-06-03 09:42:00,P007,U_f4d37fbb,2023-06-03
U0324,add_to_cart,2023-06-05 09:50:00,P023,U_b617f7a1,2023-06-05
U0361,add_to_cart,2023-06-04 18:07:00,P015,U_569f2786,2023-06-04
U0304,add_to_cart,2023-06-06 01:14:00,P009,U_b1099415,2023-06-06
U0276,search,2023-06-04 02:23:00,P025,U_1d00db9f,2023-06-04
U0343,search,2023-06-03 06:41:00,P024,U_b5a06a71,2023-06-03
U0027,search,2023-06-04 13:53:00,P008,U_8e841698,2023-06-04
U0244,wishlist_add,2023-06-03 21:45:00,P017,U_bd163b77,2023-06-03
